 Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6
30B;38;70001;70200;31843;32784;30890;30890;33766;33766
30B;38;70201;70400;31975;32910;31022;31022;33892;33892
30B;38;70401;70600;32107;33036;31154;31154;34018;34018
30B;38;70601;70800;32239;33162;31286;31286;34144;34144
30B;38;70801;71000;32371;33288;31418;31418;34270;34270
30B;38;71001;71200;32503;33414;31550;31550;34396;34396
30B;38;71201;71400;32635;33540;31682;31682;34522;34522
30B;38;71401;71600;32767;33666;31814;31814;34648;34648
30B;38;71601;71800;32899;33792;31946;31946;34774;34774
30B;38;71801;72000;33031;33918;32078;32078;34900;34900
30B;38;72001;72200;33163;34044;32210;32210;35026;35026
30B;38;72201;72400;33295;34170;32342;32342;35152;35152
30B;38;72401;72600;33427;34296;32474;32474;35278;35278
30B;38;72601;72800;33559;34422;32606;32606;35404;35404
30B;38;72801;73000;33691;34548;32738;32738;35530;35530
30B;38;73001;73200;33823;34674;32870;32870;35656;35656
30B;38;73201;73400;33955;34800;33002;33002;35782;35782
30B;38;73401;73600;34087;34926;33134;33134;35908;35908
30B;38;73601;73800;34219;35052;33266;33266;36034;36034
30B;38;73801;74000;34351;35178;33398;33398;36160;36160
30B;38;74001;74200;34483;35304;33530;33530;36286;36286
30B;38;74201;74400;34615;35430;33662;33662;36412;36412
30B;38;74401;74600;34747;35556;33794;33794;36538;36538
30B;38;74601;74800;34879;35682;33926;33926;36664;36664
30B;38;74801;75000;35011;35808;34058;34058;36790;36790
30B;38;75001;75200;35143;35934;34190;34190;36916;36916
30B;38;75201;75400;35275;36060;34322;34322;37042;37042
30B;38;75401;75600;35407;36186;34454;34454;37168;37168
30B;38;75601;75800;35539;36312;34586;34586;37294;37294
30B;38;75801;76000;35671;36438;34718;34718;37420;37420
30B;38;76001;76200;35803;36564;34850;34850;37546;37546
30B;38;76201;76400;35935;36690;34982;34982;37672;37672
30B;38;76401;76600;36067;36816;35114;35114;37798;37798
30B;38;76601;76800;36199;36942;35246;35246;37924;37924
30B;38;76801;77000;36331;37068;35378;35378;38050;38050
30B;38;77001;77200;36463;37194;35510;35510;38176;38176
30B;38;77201;77400;36595;37320;35642;35642;38302;38302
30B;38;77401;77600;36727;37446;35774;35774;38428;38428
30B;38;77601;77800;36859;37572;35906;35906;38554;38554
30B;38;77801;78000;36991;37698;36038;36038;38680;38680
30B;38;78001;78200;37123;37824;36170;36170;38806;38806
30B;38;78201;78400;37255;37950;36302;36302;38932;38932
30B;38;78401;78600;37387;38076;36434;36434;39058;39058
30B;38;78601;78800;37519;38202;36566;36566;39184;39184
30B;38;78801;79000;37651;38328;36698;36698;39310;39310
30B;38;79001;79200;37783;38454;36830;36830;39436;39436
30B;38;79201;79400;37915;38580;36962;36962;39562;39562
30B;38;79401;79600;38047;38706;37094;37094;39688;39688
30B;38;79601;79800;38179;38832;37226;37226;39814;39814
30B;38;79801;80000;38311;38958;37358;37358;39940;39940
30%;38;80001;82600;48;49;47;47;50;50
30%;38;82601;83400;49;49;47;47;50;50
30%;38;83401;83600;49;49;48;48;50;50
30%;38;83601;84600;49;49;48;48;51;51
30%;38;84601;87800;49;50;48;48;51;51
30%;38;87801;88200;50;50;48;48;51;51
30%;38;88201;90800;50;50;49;49;51;51
30%;38;90801;91400;50;50;49;49;52;52
30%;38;91401;93400;50;51;49;49;52;52
30%;38;93401;99400;51;51;50;50;52;52
30%;38;99401;99600;51;52;50;50;52;52
30%;38;99601;99800;51;52;51;51;53;53
30%;38;99801;106400;52;52;51;51;53;53
30%;38;106401;107200;52;52;52;52;53;53
30%;38;107201;108800;53;52;52;52;53;53
30%;38;108801;110000;53;53;52;52;53;53
30%;38;110001;114200;53;53;52;52;54;54
30%;38;114201;115800;53;53;53;53;54;54
30%;38;115801;120400;54;53;53;53;54;54
30%;38;120401;123000;54;54;53;53;54;54
30%;38;123001;123400;54;54;53;53;55;55
30%;38;123401;125800;54;54;54;54;55;55
30%;38;125801;134600;55;54;54;54;55;55
30%;38;134601;139400;55;55;55;55;55;55
30%;38;139401;152400;56;55;55;55;56;56
30%;38;152401;160800;56;56;56;56;56;56
30%;38;160801;176000;57;56;56;56;57;57
30%;38;176001;190000;57;57;57;57;57;57
30%;38;190001;208000;58;57;57;57;58;58
30%;38;208001;232400;58;58;58;58;58;58
30%;38;232401;254200;59;58;58;58;59;59
30%;38;254201;298800;59;59;59;59;59;59
30%;38;298801;326800;60;59;59;59;60;60
30%;38;326801;418200;60;60;60;60;60;60
30%;38;418201;457600;61;60;60;60;61;61
30%;38;457601;697200;61;61;61;61;61;61
30%;38;697201;762600;62;61;61;61;62;62
30%;38;762601;2091800;62;62;62;62;62;62
30%;38;2091801;2288200;63;62;62;62;63;63
30%;38;2288201;;63;63;63;63;63;63
30B;39;1;1500;0;0;0;0;0;0
30B;39;1501;1600;108;0;108;0;108;13
30B;39;1601;1700;118;0;116;0;118;52
30B;39;1701;1800;127;0;125;0;127;91
30B;39;1801;1900;137;0;133;0;137;130
30B;39;1901;2000;146;0;141;0;169;169
30B;39;2001;2100;156;0;150;0;208;208
30B;39;2101;2200;157;0;150;0;247;247
30B;39;2201;2300;167;0;158;0;286;286
30B;39;2301;2400;176;0;166;0;325;325
30B;39;2401;2500;186;0;175;0;364;364
30B;39;2501;2600;195;0;183;0;403;403
30B;39;2601;2700;205;0;191;0;442;442
30B;39;2701;2800;214;0;200;0;481;481
30B;39;2801;2900;216;0;200;0;520;520
30B;39;2901;3000;225;0;208;0;559;559
30B;39;3001;3100;235;0;216;0;598;598
30B;39;3101;3200;244;0;225;0;637;637
30B;39;3201;3300;254;0;233;0;676;676
30B;39;3301;3400;263;0;241;0;715;715
30B;39;3401;3500;264;0;241;0;754;754
30B;39;3501;3600;274;0;250;0;793;793
30B;39;3601;3700;283;0;258;0;828;828
30B;39;3701;3800;293;0;266;0;861;861
30B;39;3801;3900;302;0;275;0;890;890
30B;39;3901;4000;311;0;283;0;923;923
30B;39;4001;4100;312;0;283;0;952;952
30B;39;4101;4200;322;29;292;0;984;984
30B;39;4201;4300;331;58;301;1;1017;1017
30B;39;4301;4400;340;87;311;2;1046;1046
30B;39;4401;4500;349;117;320;3;1079;1079
30B;39;4501;4600;359;146;329;4;1108;1108
30B;39;4601;4700;373;175;330;5;1140;1140
30B;39;4701;4800;399;204;339;6;1173;1173
30B;39;4801;4900;426;234;348;7;1202;1202
30B;39;4901;5000;452;263;358;8;1235;1235
30B;39;5001;5100;478;292;367;9;1264;1264
30B;39;5101;5200;504;321;376;9;1296;1296
30B;39;5201;5300;530;351;385;10;1329;1329
30B;39;5301;5400;557;380;386;11;1358;1358
30B;39;5401;5500;583;409;395;12;1391;1391
30B;39;5501;5600;609;438;405;13;1420;1420
30B;39;5601;5700;635;468;414;14;1452;1452
30B;39;5701;5800;662;497;423;15;1485;1485
30B;39;5801;5900;688;526;432;16;1514;1514
30B;39;5901;6000;714;555;433;17;1547;1547
30B;39;6001;6100;740;585;443;18;1576;1576
30B;39;6101;6200;766;614;452;18;1608;1608
30B;39;6201;6300;793;643;461;19;1641;1641
30B;39;6301;6400;819;672;470;20;1670;1670
30B;39;6401;6500;845;702;479;21;1703;1703
30B;39;6501;6600;871;731;480;22;1732;1732
30B;39;6601;6700;897;760;490;23;1764;1764
30B;39;6701;6800;924;789;499;24;1797;1797
30B;39;6801;6900;950;819;508;25;1826;1826
30B;39;6901;7000;976;848;517;26;1859;1859
30B;39;7001;7100;1002;877;527;27;1888;1888
30B;39;7101;7200;1028;906;527;27;1920;1920
30B;39;7201;7300;1055;936;537;28;1953;1953
30B;39;7301;7400;1081;965;546;29;1982;1982
30B;39;7401;7500;1107;994;555;30;2015;2015
30B;39;7501;7600;1133;1023;564;31;2044;2044
30B;39;7601;7700;1159;1053;574;32;2076;2076
30B;39;7701;7800;1186;1082;583;33;2109;2109
30B;39;7801;7900;1212;1111;584;34;2138;2138
30B;39;7901;8000;1238;1140;593;35;2171;2171
30B;39;8001;8100;1264;1170;602;36;2200;2200
30B;39;8101;8200;1291;1199;611;36;2232;2232
30B;39;8201;8300;1317;1228;621;37;2265;2265
30B;39;8301;8400;1343;1257;630;38;2294;2294
30B;39;8401;8500;1369;1287;631;39;2327;2327
30B;39;8501;8600;1395;1316;640;40;2356;2356
30B;39;8601;8700;1422;1345;649;41;2388;2388
30B;39;8701;8800;1448;1374;659;42;2421;2421
30B;39;8801;8900;1474;1404;668;43;2450;2450
30B;39;8901;9000;1500;1433;677;44;2483;2483
30B;39;9001;9100;1526;1462;678;45;2512;2512
30B;39;9101;9200;1553;1491;687;45;2544;2544
30B;39;9201;9300;1579;1521;696;46;2577;2577
30B;39;9301;9400;1605;1550;706;47;2606;2606
30B;39;9401;9500;1631;1579;715;48;2639;2639
30B;39;9501;9600;1657;1608;724;49;2668;2668
30B;39;9601;9700;1684;1638;725;50;2700;2700
30B;39;9701;9800;1710;1667;734;51;2733;2733
30B;39;9801;9900;1736;1696;743;52;2762;2762
30B;39;9901;10000;1762;1725;753;53;2795;2795
30B;39;10001;10100;1789;1761;762;54;2827;2827
30B;39;10101;10200;1815;1800;772;55;2866;2866
30B;39;10201;10300;1842;1839;781;74;2905;2905
30B;39;10301;10400;1868;1878;782;108;2944;2944
30B;39;10401;10500;1894;1917;792;142;2983;2983
30B;39;10501;10600;1921;1956;801;176;3022;3022
30B;39;10601;10700;1947;1995;811;210;3061;3061
30B;39;10701;10800;1974;2034;820;244;3100;3100
30B;39;10801;10900;2004;2073;830;278;3139;3139
30B;39;10901;11000;2039;2112;831;312;3178;3178
30B;39;11001;11100;2074;2151;841;346;3217;3217
30B;39;11101;11200;2108;2190;850;380;3256;3256
30B;39;11201;11300;2143;2229;860;414;3295;3295
30B;39;11301;11400;2178;2268;869;448;3334;3334
30B;39;11401;11500;2213;2307;879;482;3376;3376
30B;39;11501;11600;2248;2346;880;516;3419;3419
30B;39;11601;11700;2283;2385;890;550;3461;3461
30B;39;11701;11800;2318;2424;899;584;3503;3503
30B;39;11801;11900;2353;2463;909;618;3545;3545
30B;39;11901;12000;2388;2502;918;652;3591;3591
30B;39;12001;12100;2422;2541;928;686;3633;3633
30B;39;12101;12200;2457;2580;929;720;3675;3675
30B;39;12201;12300;2492;2619;938;754;3718;3718
30B;39;12301;12400;2527;2658;948;788;3760;3760
30B;39;12401;12500;2562;2697;958;822;3805;3805
30B;39;12501;12600;2597;2736;967;856;3848;3848
30B;39;12601;12700;2632;2775;977;890;3890;3890
30B;39;12701;12800;2667;2814;986;924;3932;3932
30B;39;12801;12900;2702;2853;987;958;3974;3974
30B;39;12901;13000;2737;2892;997;992;4020;4020
30B;39;13001;13100;2772;2931;1026;1026;4062;4062
30B;39;13101;13200;2807;2970;1060;1060;4104;4104
30B;39;13201;13300;2842;3009;1094;1094;4147;4147
30B;39;13301;13400;2876;3048;1128;1128;4189;4189
30B;39;13401;13500;2911;3087;1162;1162;4234;4234
30B;39;13501;13600;2946;3126;1196;1196;4277;4277
30B;39;13601;13700;2981;3165;1230;1230;4319;4319
30B;39;13701;13800;3016;3204;1264;1264;4361;4361
30B;39;13801;13900;3051;3243;1298;1298;4403;4403
30B;39;13901;14000;3086;3285;1335;1335;4449;4449
30B;39;14001;14100;3121;3328;1373;1373;4491;4491
30B;39;14101;14200;3156;3373;1413;1413;4533;4533
30B;39;14201;14300;3191;3415;1450;1450;4576;4576
30B;39;14301;14400;3226;3458;1488;1488;4618;4618
30B;39;14401;14500;3261;3500;1525;1525;4663;4663
30B;39;14501;14600;3296;3542;1562;1562;4706;4706
30B;39;14601;14700;3330;3588;1603;1603;4748;4748
30B;39;14701;14800;3365;3630;1640;1640;4790;4790
30B;39;14801;14900;3400;3672;1677;1677;4832;4832
30B;39;14901;15000;3435;3714;1714;1714;4878;4878
30B;39;15001;15100;3470;3757;1752;1752;4920;4920
30B;39;15101;15200;3505;3802;1792;1792;4962;4962
30B;39;15201;15300;3540;3844;1829;1829;5005;5005
30B;39;15301;15400;3575;3887;1867;1867;5047;5047
30B;39;15401;15500;3610;3929;1904;1904;5092;5092
30B;39;15501;15600;3645;3971;1941;1941;5135;5135
30B;39;15601;15700;3680;4017;1982;1982;5177;5177
30B;39;15701;15800;3715;4059;2019;2019;5219;5219
30B;39;15801;15900;3750;4101;2056;2056;5261;5261
30B;39;15901;16000;3785;4143;2093;2093;5307;5307
30B;39;16001;16100;3819;4186;2131;2131;5349;5349
30B;39;16101;16200;3854;4231;2171;2171;5391;5391
30B;39;16201;16300;3889;4273;2208;2208;5434;5434
30B;39;16301;16400;3924;4316;2246;2246;5476;5476
30B;39;16401;16500;3959;4358;2283;2283;5521;5521
30B;39;16501;16600;3994;4400;2320;2320;5564;5564
30B;39;16601;16700;4029;4446;2361;2361;5606;5606
30B;39;16701;16800;4064;4488;2398;2398;5648;5648
30B;39;16801;16900;4099;4530;2435;2435;5690;5690
30B;39;16901;17000;4134;4572;2472;2472;5736;5736
30B;39;17001;17100;4169;4615;2510;2510;5778;5778
30B;39;17101;17200;4204;4660;2550;2550;5820;5820
30B;39;17201;17300;4239;4702;2587;2587;5863;5863
30B;39;17301;17400;4273;4745;2625;2625;5905;5905
30B;39;17401;17500;4308;4787;2662;2662;5950;5950
30B;39;17501;17600;4343;4829;2699;2699;5993;5993
30B;39;17601;17700;4378;4875;2740;2740;6035;6035
30B;39;17701;17800;4413;4917;2777;2777;6077;6077
30B;39;17801;17900;4448;4959;2814;2814;6119;6119
30B;39;17901;18000;4483;5001;2851;2851;6165;6165
30B;39;18001;18100;4518;5044;2889;2889;6207;6207
30B;39;18101;18200;4553;5089;2929;2929;6249;6249
30B;39;18201;18300;4588;5131;2966;2966;6292;6292
30B;39;18301;18400;4623;5174;3004;3004;6334;6334
30B;39;18401;18500;4658;5216;3041;3041;6379;6379
30B;39;18501;18600;4693;5258;3078;3078;6422;6422
30B;39;18601;18700;4727;5304;3119;3119;6464;6464
30B;39;18701;18800;4762;5346;3156;3156;6506;6506
30B;39;18801;18900;4797;5388;3193;3193;6548;6548
30B;39;18901;19000;4832;5430;3230;3230;6594;6594
30B;39;19001;19100;4867;5473;3268;3268;6636;6636
30B;39;19101;19200;4902;5518;3308;3308;6678;6678
30B;39;19201;19300;4937;5560;3345;3345;6721;6721
30B;39;19301;19400;4972;5603;3383;3383;6763;6763
30B;39;19401;19500;5007;5645;3420;3420;6808;6808
30B;39;19501;19600;5042;5687;3457;3457;6851;6851
30B;39;19601;19700;5077;5733;3498;3498;6893;6893
30B;39;19701;19800;5112;5775;3535;3535;6935;6935
30B;39;19801;19900;5147;5817;3572;3572;6977;6977
30B;39;19901;20000;5182;5859;3609;3609;7023;7023
30B;39;20001;20200;5251;5944;3684;3684;7107;7107
30B;39;20201;20400;5321;6028;3758;3758;7192;7192
30B;39;20401;20600;5391;6116;3836;3836;7280;7280
30B;39;20601;20800;5461;6201;3911;3911;7364;7364
30B;39;20801;21000;5531;6285;3985;3985;7452;7452
30B;39;21001;21200;5601;6370;4060;4060;7536;7536
30B;39;21201;21400;5670;6454;4134;4134;7621;7621
30B;39;21401;21600;5740;6539;4209;4209;7709;7709
30B;39;21601;21800;5810;6623;4283;4283;7793;7793
30B;39;21801;22000;5880;6711;4361;4361;7881;7881
30B;39;22001;22200;5950;6795;4435;4435;7965;7965
30B;39;22201;22400;6020;6880;4510;4510;8050;8050
30B;39;22401;22600;6090;6964;4584;4584;8138;8138
30B;39;22601;22800;6159;7049;4659;4659;8222;8222
30B;39;22801;23000;6229;7133;4733;4733;8310;8310
30B;39;23001;23200;6299;7221;4811;4811;8394;8394
30B;39;23201;23400;6369;7306;4886;4886;8479;8479
30B;39;23401;23600;6439;7390;4960;4960;8567;8567
30B;39;23601;23800;6509;7475;5035;5035;8651;8651
30B;39;23801;24000;6578;7559;5109;5109;8739;8739
30B;39;24001;24200;6648;7644;5184;5184;8823;8823
30B;39;24201;24400;6718;7731;5261;5261;8908;8908
30B;39;24401;24600;6788;7816;5336;5336;8996;8996
30B;39;24601;24800;6858;7900;5410;5410;9080;9080
30B;39;24801;25000;6928;7985;5485;5485;9168;9168
30B;39;25001;25200;6998;8069;5569;5569;9252;9252
30B;39;25201;25400;7067;8154;5654;5654;9337;9337
30B;39;25401;25600;7137;8242;5742;5742;9425;9425
30B;39;25601;25800;7207;8326;5826;5826;9509;9509
30B;39;25801;26000;7277;8411;5911;5911;9597;9597
30B;39;26001;26200;7347;8495;5995;5995;9681;9681
30B;39;26201;26400;7417;8580;6080;6080;9766;9766
30B;39;26401;26600;7486;8664;6164;6164;9854;9854
30B;39;26601;26800;7556;8749;6249;6249;9938;9938
30B;39;26801;27000;7626;8836;6336;6336;10026;10026
30B;39;27001;27200;7696;8921;6421;6421;10110;10110
30B;39;27201;27400;7766;9005;6505;6505;10195;10195
30B;39;27401;27600;7836;9090;6590;6590;10283;10283
30B;39;27601;27800;7906;9174;6674;6674;10367;10367
30B;39;27801;28000;7975;9259;6759;6759;10455;10455
30B;39;28001;28200;8045;9347;6847;6847;10539;10539
30B;39;28201;28400;8115;9431;6931;6931;10624;10624
30B;39;28401;28600;8185;9516;7016;7016;10712;10712
30B;39;28601;28800;8255;9600;7100;7100;10796;10796
30B;39;28801;29000;8325;9685;7185;7185;10884;10884
30B;39;29001;29200;8394;9769;7269;7269;10965;10965
30B;39;29201;29400;8464;9857;7357;7357;11043;11043
30B;39;29401;29600;8534;9941;7441;7441;11121;11121
30B;39;29601;29800;8603;10026;7526;7526;11199;11199
30B;39;29801;30000;8679;10110;7610;7610;11277;11277
30B;39;30001;30200;8757;10195;7695;7695;11355;11355
30B;39;30201;30400;8835;10279;7779;7779;11433;11433
30B;39;30401;30600;8913;10367;7867;7867;11511;11511
30B;39;30601;30800;8991;10452;7952;7952;11589;11589
30B;39;30801;31000;9069;10536;8036;8036;11667;11667
30B;39;31001;31200;9147;10621;8121;8121;11745;11745
30B;39;31201;31400;9225;10705;8205;8205;11823;11823
30B;39;31401;31600;9303;10790;8290;8290;11901;11901
30B;39;31601;31800;9381;10874;8374;8374;11979;11979
30B;39;31801;32000;9459;10962;8462;8462;12057;12057
30B;39;32001;32200;9537;11046;8546;8546;12135;12135
30B;39;32201;32400;9615;11131;8631;8631;12213;12213
30B;39;32401;32600;9693;11215;8715;8715;12291;12291
30B;39;32601;32800;9771;11300;8800;8800;12369;12369
30B;39;32801;33000;9849;11384;8884;8884;12447;12447
30B;39;33001;33200;9927;11472;8972;8972;12525;12525
30B;39;33201;33400;10005;11557;9057;9057;12603;12603
30B;39;33401;33600;10083;11641;9141;9141;12681;12681
30B;39;33601;33800;10161;11726;9226;9226;12759;12759
30B;39;33801;34000;10239;11810;9310;9310;12837;12837
30B;39;34001;34200;10317;11895;9395;9395;12915;12915
30B;39;34201;34400;10395;11982;9482;9482;12993;12993
30B;39;34401;34600;10473;12067;9567;9567;13071;13071
30B;39;34601;34800;10551;12151;9651;9651;13149;13149
30B;39;34801;35000;10629;12236;9736;9736;13227;13227
30B;39;35001;35200;10707;12320;9820;9820;13305;13305
30B;39;35201;35400;10785;12405;9905;9905;13383;13383
30B;39;35401;35600;10863;12493;9993;9993;13461;13461
30B;39;35601;35800;10941;12577;10077;10077;13539;13539
30B;39;35801;36000;11019;12662;10162;10162;13617;13617
30B;39;36001;36200;11097;12746;10246;10246;13695;13695
30B;39;36201;36400;11175;12831;10331;10331;13773;13773
30B;39;36401;36600;11253;12915;10415;10415;13851;13851
30B;39;36601;36800;11331;13000;10500;10500;13929;13929
30B;39;36801;37000;11423;13087;10587;10587;14020;14020
30B;39;37001;37200;11541;13172;10672;10672;14138;14138
30B;39;37201;37400;11659;13256;10756;10756;14256;14256
30B;39;37401;37600;11777;13341;10841;10841;14374;14374
30B;39;37601;37800;11895;13425;10925;10925;14492;14492
30B;39;37801;38000;12013;13510;11010;11010;14610;14610
30B;39;38001;38200;12131;13598;11098;11098;14728;14728
30B;39;38201;38400;12249;13682;11182;11182;14846;14846
30B;39;38401;38600;12367;13767;11267;11267;14964;14964
30B;39;38601;38800;12485;13851;11351;11351;15082;15082
30B;39;38801;39000;12603;13936;11436;11436;15200;15200
30B;39;39001;39200;12721;14040;11540;11540;15318;15318
30B;39;39201;39400;12839;14173;11673;11673;15436;15436
30B;39;39401;39600;12957;14301;11801;11801;15554;15554
30B;39;39601;39800;13075;14428;11928;11928;15672;15672
30B;39;39801;40000;13193;14556;12056;12056;15790;15790
30B;39;40001;40200;13311;14684;12184;12184;15908;15908
30B;39;40201;40400;13429;14812;12312;12312;16026;16026
30B;39;40401;40600;13547;14945;12445;12445;16144;16144
30B;39;40601;40800;13665;15073;12573;12573;16262;16262
30B;39;40801;41000;13783;15200;12700;12700;16380;16380
30B;39;41001;41200;13901;15328;12828;12828;16498;16498
30B;39;41201;41400;14019;15456;12956;12956;16616;16616
30B;39;41401;41600;14137;15584;13084;13084;16734;16734
30B;39;41601;41800;14255;15712;13212;13212;16852;16852
30B;39;41801;42000;14373;15844;13344;13344;16970;16970
30B;39;42001;42200;14491;15972;13472;13472;17088;17088
30B;39;42201;42400;14609;16100;13600;13600;17206;17206
30B;39;42401;42600;14727;16228;13728;13728;17324;17324
30B;39;42601;42800;14845;16356;13856;13856;17442;17442
30B;39;42801;43000;14963;16484;13984;13984;17560;17560
30B;39;43001;43200;15081;16616;14116;14116;17678;17678
30B;39;43201;43400;15199;16744;14244;14244;17796;17796
30B;39;43401;43600;15317;16872;14372;14372;17914;17914
30B;39;43601;43800;15435;17000;14500;14500;18032;18032
30B;39;43801;44000;15553;17128;14628;14628;18150;18150
30B;39;44001;44200;15671;17256;14756;14756;18268;18268
30B;39;44201;44400;15789;17388;14888;14888;18386;18386
30B;39;44401;44600;15907;17516;15016;15016;18504;18504
30B;39;44601;44800;16025;17644;15144;15144;18622;18622
30B;39;44801;45000;16143;17772;15272;15272;18740;18740
30B;39;45001;45200;16261;17900;15400;15400;18858;18858
30B;39;45201;45400;16379;18027;15527;15527;18976;18976
30B;39;45401;45600;16497;18160;15660;15660;19094;19094
30B;39;45601;45800;16615;18288;15788;15788;19212;19212
30B;39;45801;46000;16733;18411;15911;15911;19330;19330
30B;39;46001;46200;16851;18529;16029;16029;19448;19448
30B;39;46201;46400;16969;18647;16147;16147;19566;19566
30B;39;46401;46600;17087;18765;16265;16265;19684;19684
30B;39;46601;46800;17205;18883;16383;16383;19802;19802
30B;39;46801;47000;17323;19001;16501;16501;19920;19920
30B;39;47001;47200;17441;19119;16619;16619;20038;20038
30B;39;47201;47400;17559;19237;16737;16737;20156;20156
30B;39;47401;47600;17677;19355;16855;16855;20274;20274
30B;39;47601;47800;17795;19473;16973;16973;20392;20392
30B;39;47801;48000;17913;19591;17091;17091;20510;20510
30B;39;48001;48200;18031;19709;17209;17209;20628;20628
30B;39;48201;48400;18149;19827;17327;17327;20746;20746
30B;39;48401;48600;18267;19945;17445;17445;20864;20864
30B;39;48601;48800;18385;20063;17563;17563;20982;20982
30B;39;48801;49000;18503;20181;17681;17681;21100;21100
30B;39;49001;49200;18621;20299;17799;17799;21218;21218
